susah sekali dapat sms kode otp padahal jaringan lancar paket data dan pulsa masih ada sampai ganti perangkat tetap tidak bisa masuk aplikasi waktu bisa masuk aplikasi sangat lemot dan tidak efisien voucher cashback juga tidak bisa digunakan langsung saya uninstall mengecewakan tolong diperbaiki lagi aplikasinya demi kenyamanan konsumen	negative
kurang responsif kuota udah kepake banyak tapi masih tetep segitu aja seperti waktu beli jadi kurang nyaman buat mantau sisa kuota ditambah ui sampah loading lama tolong perbaikilah 	negative
ayo tolong kembangkan aplikasi nya ui nya sangat jelek lambat krng responsive saya kira memang hp nya yg kentang trnyta di hp spesifikasi tinggi pun sama aplikasi nya tetep krng responsive 	negative
aplikasi menyebalkan terlalu berat untuk quota nipis yang akan melakukan pembelian pulsa atau paket atau add on terlebih setiap mau buka minta pembaharuan logikanya saya buka mau beli paket karna paket dah nipis tapi malah dipersulit sangat tidak efektif dan mempersulit pengguna smartfren harusnya aplikasi yg memudahkan pembelian pulsa ketika customer paket datanya sudah menipis 	negative
buset aplikasinya berat coy suruh klaim kuota malah ganggu banget kalo gk di klik gk mau hilang nggk usah suruh pelanggan hubungi csr pihak terkait kalian cukup kalian benahin sendiri nanti kalo udh bener semua pelanggan juga bakal kasih rate sumpah ini berat hp ram gb memori juga masih aman tapi buka apps ini berar bet 	negative
untuk keperluan produktif jangan coba deh pake smartfren kualitas jaringannya parah sering idle conection buat download file besar apalagi ditengah berhenti alhasil dari ulang jadi download yang sebelumnya buang kuota doang sekian gb dan itu terjadi berulangkali tanpa berhasil download jadi buang duit doang tolol	negative
setelah di update malah keluar akun terus menerus gagal memuat untuk kode sms setelah masuk malah muter terus mohon di perbaiki lagi sistemnya bug masih banyak padahal download ini cuma mau liat sisa kuota saja tapi lemot sekali dan halaman tidak bisa diproses udah di refresh tetep sama tidak bisa keluar aplikasi masuk lagi tetep tidak bisa masih muter terus haduh aduhh gimana sih 	negative
aneh sebelum isi pulsa pilihan paket unlimited nonstop ada beberapa pilihan dan setelah isi pulsa dan mau membeli paket anehnya cuma ada pilihan paket unlimited nonstop yg biasanya saya berlangganan tidak ada kok kaya maksa gitu ya dan akhirnya terpaksa beli paket data lain untuk mencoba pancingan dan ternyata dapat paket data yg super lemot 	negative
aplikasi macam apa ini mau beli paket internet aja susah memuatnya sangat lelet menguji kesabaran sangat sering mengecewakan pengguna padahal hp sudah ram penyimpanan sangat banyak aplikasi lain yg jauh lebih berat tidak seperti ini 	negative
aplikasinya lambat banget menu dan tombol tidak responsif habis tekan menu respon lambat mesti banyak sabar dan habis waktu cuma untuk beli paket internet 	negative
aplikasi busuk cuma mau cek quota aja lama segala acara pake finger segala sekalian koneksi internet nya aneh tiap sore sampai malam selalu saja jadi lemot gak jelas macam gak ada quota padahal masih banyak atau tiap pemakaian hari habis gb pasti langsung lemot 	negative
aplikasi scam lemot aneh ga pantes sekelas smartfren aplikasinya begini udah coba beberapa cara supaya ga lemot udah clear cache juga tetep ga bisa gada perkembangan aplikasi rusak	negative
fitur pada aplikasi sangat lengkap dan ui nya pun sederhana untuk dapat digunakan namun aplikasi kurang respon mungkin terlalu banyak animasi data yg diload ketika kita mengklik tombol sehingga aplikasi terlihat seperti sangat berat 	positive
aplikasi ok cuma internet agak lemot tapi lumayan terbantu juga jika absen tiap hari dapat point lumayan bisa digunakan kalau menurut aku paling hemat ya aku smartfren pas mati lampu signal masih lumayan ada 	positive
aku sudah menggunakan aplikasi ini kurang lebih tahunan aplikasi ini antara bagus sama kurang bagusnya itu kita ada bonus bonusnya seperti dapat mengklaim paket data utk tiktok maupun yt bisa mengecek data maupun pulsa dan topup atau menukar hadiah dgn point kurangnya itu dia ada giveaway tapi udah bertahan tahun yang lalu juga tdk aktif lalu juga agak lambat kalau loading lelet kebanyakan event ataupun game yang dihadirkan tidak menarik dan tidak menguntungkan malah rugi 	neutral
kenapa paket nya cepat habis tidak sesuai dengan yg di gunakan yg di gunakan baru gb tpi di aplikasi sudah gb yg di pake tolong lah tim di lihat elok elok aku udah kirim email cma balasan nya tidak sesuai yang di harapkan 	neutral
woi tolong dong jangan terus an mati sinyal nya dari semalem jam sampe sekarang jam pagi masih mati sinyal nya kejadian gini sering banget di daerah kabupaten bandung mau sampe kapan mati terus sinyal nya masih mending kalo mati itu cuman sebentar lah ini sudah jam masih belum nyala sinyal nya 	negative
menurut saya dari sinyal di daerah saya aman aman saja tetapi hanya untuk aplikasi smartfren menurut saya harus di persmoth lagi dalam aplikasinya setiap ganti slide masuk ke page apa selalu saja ada jeda untuk memproses mohon admin lebih diperbaiki 	negative
makin kesini aplikasi makin parah lemot dan lelet nya setengah mati padahal sinyal full dan di pake aplikasi lainya semua lancarr cuma d aplikasi smartfren aja yg butuh banyak sekali waktu dlm penggunaan menu load nya sangat lama	negative
aplikasi nya lambat signal pun sering hilang dan mati dengan waktu yang lama sudah di coba mengganti di beberapa smartphone hasilnya sama tolong perbaiki kembali kualitasnya jaringan signalnya seperti tahun tahun yang lalu 	negative
sudah kucoba menggunakan nomor smartfren tetapi jawaban yang diberikan bukanlah jawaban yang diinginkan paket unlimited malamnya selalu mati dan tidak bisa digunakan lagi padahal baru saja dibeli kemarin malam beli terus jika mati terus sudah saya mode pesawat restart mengeluarkan dan memasukkan kembali kartu 	negative
aduh tolong dong signal nya di perbaiki lagi masa di kota besar seperti jakarta jaringan a sering ilang dan gak stabil akses aflikasi juga lama baget ada masukan juga untuk akses ke menu aflikasi buat daftar paket tolong di kasih gratis hanya ke menu afliksi saja jadi gak ribet buat daftar paket kalau data abis mendadak terima kasih 	positive
sinyalnya kenapa sekarang tdk bagus pada saat awal pakai smart bagus setelah lama pakai khususnya bulanan terakhir ini sinyal tdk bagus lemot tolong diperbaiki utk sinyal internetnya apabila spt ini terus pelanggang akan pindah ke provider lain mungkin saya juga makasih	neutral
dari mulai apk yang sering keluar masuk sampek sekarang keluar mau masuk lagi gak bisa padahal itu sudah no email dan sandi yang benar terjawab malah error point ke paketan yang boros sekali tidak worth it untuk kaum mahasiswa gini kalau sinyal lumayan ok lah masa aktif juga sedikit sekaliasa cuma nambah hari padahal pengisian pulsa ribu 	negative
tolong di perbaiki aplikasinya lemotnya aplikasi ketika dijalankan riwayat pembelin hanya unlimited gb hari dan gb hari ketika sy klik beli lagi yg gb saking lemotnya tiba sy membayar yang gb unlimited pdhl tidak pernah sy beli paket ini lucu 	negative
makin lama makin buruk jaringan nya dulu aja sinyal full skrng mentok doang kadang malah ga ada sama sekali ini yg bermasalah kalo ga ada masalah ga bakalan protes lah tolong diperbaiki dulu masalah jaringan nya secepatnya	negative
tentang aplikasinya buruk jelek lama banget waktu pindah dari menu ke menu yang lainnya parah bikin jengkel kelamaan nunggu bikin males buat buka aplikasinya tolonglah diperbaiki semenjak pertama kali download aplikasi ini hingga sekarang belum ada perbedaan masih lambat lemot terima kasih 	negative
maaf saya b soal nya setelah update aplikasi ini malah jadi ada delay lag pas mau transaksi di dalam aplikasi untuk beli kuota hal tersebut membuat saya jadi malas untuk membuka aplikasi ini kartu dan koneksi bagus hanya aplikasi nya saja yg sering bermasalah 	negative
agak kecewa sih sama smartfren akhir akhir ini kenapa sinyal selalu hilang hilang dengan sendirinya apakah bug kesalahan lain kalau iya saya harap dapat memperbaikinya agar pengguna smartfren bisa nyaman terus dan betah saya kasih bintang dulu nanti saya tambah kalau sudah normal jaringan 	neutral
sering di perbarui sekarang koq suka keluar sendiri kadang malah di suruh daftar lagi tolong donk aplikasi nya di benerin lagi supaya tidak keluar terus dari aplikasi nya menurut aqu baru pertama makai bagus gak ada kendala 	positive
maaf gimana mau berlangganan kalau buka appnya untuk beli paket aja lamanya minta ampun gak masuk ke dalam app padahal koneksi lagi bagus dan hp pun performanya bagus gak trouble buka aplikasi apa aja bisa dan cepat tapi setiap buka app mysf ini langsung stuck di tempat gak jalan gak bisa masuk ke dalam app makin di upgrade kenapa malah makin parah 	negative
 sama seperti yang lain nya semua kinerja sangat lambat terlalu banyak kuota malam saya melihat dan mengecek semua kuota mingguan dan bulanan semuanya di combo dengan kuota malam jadi usul saya kurangi kuota malam karna kmi manusia bukan kelelawar yang selalu stay begadang tiap malam 	negative
saya pengguna kartu smartfren baru sekitar bulan make sinyal sangat baik bahkan bisa bermain game online entah beberapa hari terakhir sinyal smartfren sangat buruk jelek dan sinyal ilang disaat bermain game sangat sangat mengecewakan 	negative
tolong diperbaiki ni apk loadingnya lama padahal jaringn lancar aja buka yg lain tpi buka apk ni lama mau bli paket loading mulu ram gb penyimpanan gb aja masih lelet ni buka app	negative
belakangan ini banyak banget masalah di smartfren jaringan makin ngelag dan kesalahan kuota beli kuota lokal tapi ngga bisa dipakai bayar mahal tapi kuota lokal malah dialihkan ke daerah lain alhasil tidak bisa pakai kuota lokalnya coba chat via aplikasi malah klien yg disebut salah klik tolong dong solusinya saya merasa dirugikan disini 	negative
gak mau sering order kartu lewat aplikasi aku order kartu dari aplikasi mysf tapi yg bisa aktif cuma yg nya dikirimkan nomor yg berbeda dari nomor yg dipesan sedangkan diemail kode akses untuk nomor yg dipesan sudah klaim ke cs tapi berputar hanya suruh registrasi padahal sudah bilang nomor yg dikirim berbeda 	negative
lemot tolong dong diperbaiki lagi buat yang buru buru butuh internet tuh ini nggak bisa diharapkan posisi lagi butuh banget gabisa keluar buat beli voucer tapi malah nggak nolong banget buat apa ada apk kalau ujung ujungnya masih ribet keluar beli voucer 	negative
kenapa ya notifikasi smartfren baik lewat message ataupun aplikasi mysf selalu keluar pas kita lagi buka aplikasi dan maen game itu mengganggu sekali bikin ngelag beberapa detik ngeselin sekali provider satu ini	negative
aplikasi baru di update sekarang lemot banget mau beli paket aja loadingnya lama bahkan sampe nge bug menu lanjutkan membayar nggak bisa diklik kesel banget aplikasi tolol ajg	negative
leletnya ga ngotakk padahal saya mau beli paket sinyalnya pakai provider tsel ga bisa juga lelett pake dial pun sama aja gabisa padahal sinyal bagus gimanasi saya udah pake sf lama loh kok kualitasnya makin kesini makin kesana 	negative
di tgl kemarin saya ganti nomor diaplikasi mysmartfren nyaa tertera ditunggu menit sampe saat ini nomor saya malah tidak ada layanan disitu masih ada paketan saya paket masih aktiv untuk biaya pergantian nomor pun sudah terpotong saya sedikit kecewa untuk nomor saya yg blom diganti terimakasih 	negative
aplikasi lelet bgt kadang bikin emosi tolong perbaiki deh sumpah ini tuh aplikasi penting masa iya lelet kek gini mna yg lain gk ada lgi apalagi kadang tuh bisa keluar sendiri dari aplikasi nya sumpah bikin emosi tau gk perbaiki lgi deh ah	negative
benar benar semakin bodoh ini aplikasi membeli paket dalam aplikasi saja tidak bisa sangat bodoh bukan apa gunanya ini aplikasi untuk mempermudah atau sebaliknya mempersulit penggunanya jujur saja ini aplikasi sangat berat kebanyakan iklannya 	negative
aplikasi yang membuat konsumen pengguna kecewa dengan proses yang sangat lama bahkan membuat jengkel saya kira hp saya yang tiba tiba ngefres macet eh taunya aplikasinya tolong dong defeloper yang becus bikinya bikin pengguna senang bukan malah bikin jengkel dan kesal sendiri saya sudah mencapai pencapaian elite loh masak aplikasi masih saja bermasalah tolong di perbaiki lah	negative
kecewa berat dgn smartfren beli paketan unlimited yg gb hari ttep lemotnya minta ampun mau buka apa pun susah banget mau upload vidio lemotnya minta ampun jdi gk kepake semua paketan saya sangat di sayangkan terasa buang uang	negative
kecewa berat sama aplikasinya sejak ada fitur treasure hunt aplikasinya jadi lemot parah dan ga responsif apalagi di tab pembelian kuota suka gagal pembeliannya kecewa berat lah kalo gini bug dari lama ga dibenerin sampe sekarang 	negative
makin lama bukannya tambah bagus malah semakin jelek sinyal sering lag sinyal lemah percuma ada bacaan cash back tapi tetap masih harga normal diskon promo nya pada tidak ada di live chat pada tidak di hubungi kontol emng	negative
aplikasinya lemot berat udah di klik gak jalan jalan mau maketin aja lama banget gak bisa sat set pembayaran gagal terus 	negative
saya kecewa terhadap provider ini karena paket yang saya selalu saya beli telah di hilangkan kenapa ya gak mau duit lu pada padahal sebelum nya gak ada masalah selain itu apk nya lemot parah da n sangat menyita waktu 	negative
aplikasi nya sangat buruk lemot pengisian pulsa dan paket data melalui aplikasi sangat menyulitkan tidak ada keistimewaan aplikasi ini harusnya pihak smartfren mempekerjakan karyawan bagian it yang benar benar ahli membuat aplikasi yang mempermudah pihak pelanggan dalam mengisi kuota dan pulsa tidak seperti sekarang ini hanya muter muter buang waktu aja	negative
setiap buka aplikasi loadingnya luama buanget padahal paketan juga masih banyak sinyal juga tinggi emg kualitasnya gini ya makin lama dipake makin jelek duluga gini ginj banget	negative
aplikasi ini sangat lambat sekali dan sangat delay semoga di update ke depannya aplikasi dapat digunakan dengan lancar tanpa adanya delay saat memencet pilihan paket dll 	negative
 buat beli paket susah respon aplikasi lama smartpoin enggak muncul jadi enggak bisa nukerin smartpoin dan setiap ada update performanya tetep gitu gitu aja gak ada perkembangan sama sekali	negative
permainan scratch and win sama tap win sungguh sungguh bikin pailit pemain peluang menang sama ruginya lebih banyak ruginya jangankan untuk menang poin menang poinpun sangat mustahil tetapi untuk mendapatkan kekalahan lebih dari poin sangatlah mudah sungguh sungguh pembodohan untuk para pelanggan sangat mengecewakan apakah smartfren takut pailit 	negative
apk nya bagus cuma sering ngebug sama lag kaya suka loh out sendiri tiba tiba akun ilang sama kalau mau ngeklaim voucher atau yang lain suka ngga ke klaim walaupun sudah restart padahal dulu engga	neutral
keren tp kadang sk lemot atau ngleg smakin berat aja ya nglegnya lemot skali kl mau masuk provider utk isi pulsa quota mohon utk segera diperbaiki agar lancar ringan lancar terima kasih 	positive
penawarannya ngga jelas banget di deskripsi pembelian paket akan mendapatkan bonus gb jika menggunakan bca va tapi setelah di aktifkan kuota bonus tidak ada dan hubungi cs berkali kali cuma suruh nunggu ampas banget lah	negative
aplikasi tidak sopan banyak sekali bug seperti ingin membeli booster selalu muter muter dan saat mencet beli malah bug lamaa banget harus di pencet terus menerus tolong di perbaikin bug ini sangat meresahkan sekali tolong lah di baca	negative
saya tinggal di sekitar terminal terpadu pulo gebang kec cakung jakarta timur sekarang ini sinyal smartfren dengan kuota data inet full sinyal sering menghilang buffering lama saat buka app mysmarfren jg demikian kiranya game game unfaedah di mysmartfren di hapus saja cukup game threasure saja tidak perlu banyak banyak game unfaedah 	negative
aplikasi nya udah bagus mudah untuk mencari paket yg kita ingin kan cuma sedikit harus diperbaiki performa aplikasinya agak sedikit lelet terima kasih my smartfren 	positive
sistemnya rada lambat padahal sudah di update terus pada saat check in smartpoin suka gak nambah padahal sudah di check in sama poin suka hangus sendiri tidak jelas	negative
tolong untuk lebih di optimalkan lagi karena untuk mengakses dari menu satu ke menu lainnya sangat lama bahkan hampir bisa dikatakan di terbuka sama sekali	negative
aplikasi yg super lelet baru nemu aplikasi yg sangat menjengkelkannya minta ampun mending un instal aja apk nya soalnya susah mau beli paket jg ga ada gunanya anjir parah 	negative
aplikasi provider paling burukyang pernah saya gunakan aplikasi terlemot dan terlambat selalu gagal memuat penilaian kepuasan tidak berguna karena tidak ditanggapi	negative
aplikasi lemot jaringannya juga lebih lemot parah banget saya pengguna lama yang balik lagi ke smartfren tapi ternyata masih lemot jaringannya nyesel gwa beli kartunya dan paket kuotanya unlimited pula tolong dong diperbaiki kalau boleh secepatnya supaya makin banyak yang berminat pakai smartfren 	negative
makin di update makin ga jelas buat pembayaran pun ngeklik lanjutan udah mau x tetep ga bisa bisa tolong dong di perbaiki aplikasi nya masa tiap kali klik ngelag mulu	negative
jaringan sangat mengecewakan makanlah tuh paket pelanggan karena gak bisa digunakan kenapa karena masa aktif habis paket masih banyak gak bisa dipakai sama dengan pembodohan 	negative
aplikasi paling bego se dunia lambat nya bukan main mau beli paket nunggu loading sampe keriting bulu gua baru ini saya temui aplikasi se lambat ini padahal sinyal saya bagus gila ini di kasih masukan bkn malah di perbaiki jawaban nya selalu kami memahami kmi memahami giak	negative
apk payah semakin ke sini bukanya semakin bagus malahan tambah ngeselin saya sebagai penguna paket unlimited mingguan sangat kecewa paket harian telah mencapai batas di suruh beli paket boster giliran mau di bayar engga bisa dan ini terjadi terus menerus lebih payah lagi beli lewat pulsa ada lebih dari cukup malah di bilang engga cukup gimana ni operator smatfren sangat mengesalkan payah banget gue kasih saran ni buat pembuat apk ini perbarui apk dan buat yg baru apk dah usang	negative
wkwkskdndodkxndldkdbdkd aplikasi sampah mau beli paket dll lemot bgt pdhl wifi ku kenceng buka aplikasi lain aman aj ini kok lemot bgt mending ga usah dipake	negative
smartfren sangat membantu apa lg untuk saya yg tinggal di desa plosok pun masih ada sinyal buat ngegame pun masih oke yg lain pun blm tentu bisa tingkat kan lg	positive
saya kasih bintang dulu karena masuk aplikasi nya sering nge lag parah banget padahal jaringan stabil banget tolong di perbaiki untuk aplikasinya agar tidak lag saat masuk 	neutral
apk ini selalu lambat sinyal smartfren ku bagus tp di dalam aplikasi ini selalu lambat dan absen harian udh mau ke malah balik lg ke absen jangan pakai kartu smartfren selalu lambat semua nya	negative
sinyal dan kecepatan jaringan internet sudah cukup baik cuman kadang sering tiba ilang aja sinyalnya itu yang perlu diperbaiki 	positive
sangat membantu dan memudahkan untuk cek paketan cek pulsa beli paketan banyak tersedia macam pilihan paket sesuai kebutuhan yg pake smartfren wajib punya sih 	positive
lelet gabisa apa apa screen freeze data ga hemat pulsa ga pake apa apa ilang intinya burik 	negative
fix ganti kartu gays jaringan jelek aplikasi lemot susah kalo mau paketin data sama kuotanya juga di bagi bagi 	negative
bukan masalah bersihin cache nya tapi emang aplikasinya lelet aplikasi yg lain cepet kok gak perlu bersihin cache segala hehe mohon diperbaiki yah 	neutral
mw ngisi paket data internet leletnya minta ampun sia sia saya isi pulsa rb mw beli paket tapi aplikasi nya tidak bisa d akses pdahal saya pakai wifi 	negative
sinyal sering hilang sekitar sini kapas madya surabaya jawa timur servernya lagi problem atau gimana setidaknya kasih kabar lewat notifikasi lah biar gak menyusahkan gini diperbaiki lagi 	negative
saya kecewa karena buat aplikasi mysmartfren berat banget buat beli kuota dari aplikasi aja ga bisa sebenarnya niat tidak bikin aplikasi kok ga ada peningkatan kualitas	negative
selalu terjadi kesalahan ketika saya membeli paket internet selalu terjadi kesalahan dalam membeli paket internet pulsa saya dirugikan sekarang dan masalahnya masih susah untuk beli paket cuma tinggal tekan lanjutkan saja lho padahal tapi ga bisa bisa mohon dibenahi ya 	negative
mohon dengan sangat hormat kepada pembuat aplikasi ini perbaiki frame nya saya jualan pulsa mau pindah pindah ke menu pun membutuhkan banyak sekali waktu sangat menguji kesabaran berbeda dgn aplikasi kartu lain yang sangat ringan dan cepat untuk digunakan nya mohon perbaiki	negative
kalau kira diupdate jadi tambah lemot mending gak usah diupdate lah masa diupdate malah tambah lemot lalu kalau gak diupdate gak bisa digunakan lebih baik versi dulu yang gak lemot balikin ke versi yang dulu aja pas lagi lancar lancarnya setelah itu jangan diperjelek lagi aplikasinya 	negative
smartfren tolong lah saya ini bukan pengguna baru loh masa ke sini jaringannya ga bagus terus buat yang suka main game dan scroll medosos kestabilan jaringan sangat dibutuhkan loh tolong diperbaiki ga lucu kan kalo pengguna nya jadi pada kabur krna jaringannya ga stabil	negative
aplikasinya kebanyakan ngebak harap dibenerin lagi dari developernya diperhatikan lagi pas beli ini belinya paket pasti tombol kliknya mesti berhenti nggak mau loading harap diperbaiki lagi biar enggak merepotkan lagi pas beli paket di aplikasi ini lancar tanpa hambatan	negative
aplikasi manager kartu paling buruk yang pernah saya pakai karena kecepatan ui aplikasi yang teramat lemot atau lag mengisi profil saja butuh waktu menit untuk bisa klik ubah nama dan diluar aplikasi kode ussd smartfren seperti sangat tidak interaktif dan gampang error mau beli paket aja susah minta ampun dah	negative
aplikasi nya sangat lemot pengen nya kasih nilai minus aja dan aneh banget ketika beli qouta unlimited dengan limit gb aja setengah hari udah ludes tapi klo non unlimited lumayan awet cuman agak lemot sih	negative
nipu nipu batas wajar belum habis jaringan udh sampah katanya kalo udah habis batas wajar masih bisa internetan dengan kecepatan maksimal kbps ini blm habis batas wajar kecepatan jaringan udh dibawah kbps kb loh bukan mb mau buka apa pake jaringan kb 	negative
provaider terburuk yg pernah saya coba jaringan luas tetapi internet sangat lemot dan terkadang ndak bisa internetan padahal paket masih gban sudah beli berbagai jenis paketannya tapi sama boro kecepatan mb s kb s aja sulit ganti provaider yg lain lancar sangat tidak rekomendasi untuk smartfren dipake 	negative
aplikasi buruk sistem aplikasi tidak berjalan normal menyusahkan user kendala lag aplikasi tombol tidak dapat ditekan secara normal walau sinyal sedang baik baik saja tenaga it sekelas smartfren kok buruk sekali ya 	negative
untuk jaringan nya tolong perbaiki lagi saya sebagai pengguna sejak lama merasa ada penurunan jaringan makin lama makin lag untuk sekedar scroll sosmed aja malah loading terus intinya perbaiki lagi performa jaringan nya 	negative
tolong jelasin kenapa nomor saya tiba tiba terblokir bisa di bantu kah padahal saya gak salah apa apa tolong di bantu semoga di baca dan saya tidak bisa menggunakan whatsapp karena whatsapp saya saat itu ku hapus dan saya download lagi harus pake kode verifikasi tapi di sms ku ada pesan nomor anda sedang di blokir nah kaya gitu apakah bisa dibantu 	negative
saya pengguna nomor smartfren sejak lama untuk respon customer service nya cukup cepat mungkin aplikasinya kadang sering lag semoga bisa ditingkatkan lagi	positive
kenapa saya otomatis beli kuota padahal aku mau beli yang e kok mala beli sendiri hilang deh pulsa aku yang rb padahap niat aku tambah pulsa buat beli yang tolong dong gimana sih ini barusan terjadi lo dulu gak pernah kek gini padahal aku udah setel beli yang unlimitit	negative
aplikasi bagus dan tidak ada masalah cuma masalah di jaringan saat main game moba ml ff aov sering ngelag padahal paket unlimited tapi saat browsing wa dan youtube normal aja nanti dikasih bintang kalau masalah sdh beres	negative
