provider kampr tt sinyal tiba hilang sering muncul koneksi terputus sedangkan menghubungkan lagi kl main game sering kalah gara sinyal hilang tiba bolak balik restart hp ketika nyambung lagi tidak nyampek menit hilang lagi sinyal nya sumpah ini provider paling buruk se indonesia ulasan bintang nya aja hampir sma dngan bintang 	negative
baru saja saya download coba mau beli paket data lewat aplikasi ini eh top up ribu masuk pulsa nya dan tiba blum ada menit pulsa hilang jadi nol kembali hilang tak tau kemana padahal paket data ya di matiin mau minta kelmbali ya sama siapa error aplikasi ini saya sangat amat kecewa	negative
semakin buruk menurun mau ambil voucher aja ssh bgt padahal udh pake wifi loadingnya berjam juga masih aja tidak bisa bilang membantu dari kapan tau tapi tidak ada perubahan belum ada kemajuan sama sekali 	negative
dulu udah fup masih bisa yutup walaupun p tp sekarang malah ga bisa muter doang sf makin kesini makin ga mutu	negative
sering tiba gangguan tdk bisa isi voucher fisik atau e comerce dg alasan sedang maintenance dan tdk ada solusi atas voucher fisik yg sudah terlanjur dibeli hanya disarankan isi via bank atau ke gerai tdk ada email sms atau apapun jika ada rencana maintenance jaringan ke pelanggan jika akan timbul kendala dan gangguan hanya jawaban asal an secepatnya tp tdk ada batas waktunya sampai kapan gangguan bisa teratasi sungguh tidak profesional banget kerjanya ini layanan publik antisipasinya dong 	negative
susah bwt akses login cek kouta aja lemot banget padahal aplikasi nya sendiri apalagi buka aplikasi lain 	negative
 klo cari internet lancar di sini bakalan kecewa berat luelet e puol buruk jelek intinya mau pake jenis paketan yg manapun tetep aja jelek paling jelek di antara yg lain tapi klo cari paketan yg hemat mgkin disini bisa tapi ya itu punya paket internet tp kayak gak punya soalnya bakalan kayak gak bisa internetan 	negative
parah parah ktika pake kuota midnight sinyal jdi labil bgt sih tlg perbaiki kualitas 	negative
aplikasinya ngelag tidak bisa dibuka sistemnya lambat	negative
paket kuota malam gak bisa digunakan cuma paket internet yg bisa	negative
sering banget suruh update lama lama penuh memori orang boleh update tapi jangan sering banget jaringannya sering lemot padahal bagus dan juga saya lagi download udah tapi ngulang lagi tolong di perbaiki secepatnya saya mau beli paket sampai harus ditunda waktu mau bayar paket pakai pulsa masa waktu mau bayar ke kunci sih kok bisa begini 	negative
paket malam masih gb tapi buat youtube an muter muter aja bisa jalan kualitas vidio p gokil sih smartfren makin kesi makin parah dan jaringan tiba tiba ilang sendir enak enak main game malah tiba tiba jaringannya ilang 	negative
pengen ganti serper tapi ngga ada duit ini smarpten maunya apasih buat pelajar kayak saya k itu gede loh akses jaringan semuanya lambat mau browsing aja susah apalagi pelajar kayak kita butuh akses internet mudah dan murah 	negative
aplikasi elor ga bisa beli paket kuota	negative
saya ganti bintangnya sesuai intruksi sudah restart hp tapi tetep leg buat game lola buat browsing sudah live chat dengan customer service nya memang masih ada kendala dan perbaikan jaringan didaerah aq tolong cepat diselesaikan ya kendalanya soalnya banyak loh yg pakai sf cm syg jaringan blm stabil aja 	neutral
aplikasi berjalan lambat dan tidak bisa menghapus notifikasi yang sudah di baca	negative
sangat buruk semakin hari kualitas internet sf makin mengecewakan yang terburuk dari semua operator yang ada mau paket unlimited ataupun non stop sangat bikin naik darah sementara harga paketan semakin mahal tapi kualitas semakin memprihatinkan 	negative
kesel cape marah akhir ini jaringan lemot semua nya loading padahal jarak tower smartfreen ke rumah cuma meter tp tetep ajaa sinyal buruk mau kali restart hp jg tetap saja kualitas sinyal buruk sekali 	negative
sama sekali tidak recomended percuma mahal iklan di tv kalau aplikasinya kayak t masuk keplikasinya gak bisa buat ngecek pulsa saja gak bisa mau diapakan lagi 	negative
sangat disayang kan paket beli dipakai juga belum tiba tiba di delete sistem	negative
 sama seperti yang lain nya semua kinerja sangat lambat terlalu banyak kuota malam saya melihat dan mengecek semua kuota mingguan dan bulanan semuanya di combo dengan kuota malam jadi usul saya kurangi kuota malam karna kmi manusia bukan kelelawar yang selalu stay begadang tiap malam 	negative
aplikasinya lemot mot bangke bener 	negative
please lah yah kaya gini kan merugikan bisa nya apk nya bermasalah ngebug gak bisa di buka padahal apa harus melakukan pembelian didalam apk contoh kaya pembeliam kuota paket data cekpulsa cek kuota kalo gak bisa beli kuota paket data karna masalah ini gmna nasip costumer sia sia dong pulsa yang diisi ke nomor nya tolong bnget yah segera di perbaiki kalo bisa hari ini selesai sangat sangat kurang nyaman	negative
jaringan g kok lemot bgt sih ada apa dengan smartfren	negative
perbaiki dong aplikasinya jaringan bagus tapi lemotnya minta ampun	negative
aplikasi masih terasa berat ketika pertama dibuka dan ketika berpindah menu mungkin bagian ui bisa diperbaiki agar terasa ringan serta fitur yang tidak perlu dihilangkan saja karena berpengaruh terhadap performa aplikasi	positive
smartfren terlalu lemot parah dan apknya juga terlalu lemot	negative
kenapa setiap saya beli voucher smartfren pake point smartfren jaringan nya ngelag terus jadi rugi point smartfren saya nyesel sih tolong di bantu jawab biar saya kasi bintang 	positive
lebih murah dan gampang banyak promo nya 	positive
cukup ok lah namun aplikasi ini banyak patah dan bug 	positive
loading agak lama kalo paket data udah mau abis ga bisa loading jadi susah buat beli paket barunya malah pulsa utama kena potong banyak buat menu lock pulsa utama kalo paket data sudah habis jadi ga kena potong dengan pemakaian data yang ga di inginkan 	neutral
sering eror buat beli kuota bos sangat susah boss qu tolong lah perbaiki aplikasinya	negative
beli kuota unlimited gb tapi nyampe udah lag gak bisa buat apa lagi tolong lah di perbaiki 	negative
bug nya banyak banget aplikasi terlemot	negative
ini kalau ada nilai ku kasih juga aplikasi banyak fitur gak penting pembayaran banyak tapi kek gak guna ujung ujungnya gagal terus pulsa sering raib 	negative
sangat buruk dan mengecewakan sekali memakai smartfren kalo kayak gini cara nya di jambi khusus ny di merangin dan muara bungo sarolangun sampai ke lubuklinggau sumatera selatan sinyal nya sangat sangat mengecewakan sekali kalo ingin maju tolong diperbaiki bagaimana mau banyak peminat kalo sinyal dikota aja seperti tinggal di hutan belantara tks	negative
banyak bug pilihan tidak banyak dan kebanyakan kuota dibagi bagi jadi tidak murni kuota utama serta tampilan yang lambat dan tidak mempermudah pelanggan	negative
signal untuk game moba fps stabil saya suka tapi untuk update app terbaru mohon dengan sangat kembalikan saja yang seperti kemaren update app terbaru sungguh membuat kecewa can t connect server dan tidak bisa login kesulitan untuk top up voucher dan cek kuota inti nya app bermasalah salam dr pelanggan setia terima kasih	negative
kadang suka keluar sendiri dan sangat berat bahkan di sinyal kuta sering ketutup sendiri aplikasinya udah kirim email udah coba telepon tapi ngak bisa mungkin bisa di kasih solusi yang keluhannya sama 	negative
mudah dan praktis	positive
udah tahun pake smartfren di tahun pertama sinyal kenceng banget banyak bonus beli unlimited fup gb pun sesuai sampe gb makin kesini makin buruk aja sinyal suka ilang mulu bonus udah ga ada harga makin naik fup gb tapi baru mb udah melebihi batas saya sebagai pengguna setia smartfren sangat kecewa 	negative
knpa jaringgan sekarang susah di jakpus awalnya jaringan bagus setelah beberapa bulan mlh kurang bagus saya pengguna baru yg sangat suka terhadap smartfren karena jaringgannya dll jd tolong perbaik lg agar pengguna tdk kesusah sinyal dan jaringan 	positive
parah malah update aplikasi malah tidak bisa di buka padahal sudah lama pakai smartfren makin kesini makin kesana	negative
sampai kapan nih smartfren eror lagi butuh banget besok buat ngajar pdhal kemarin saya bru beli pulsa k buat dipaketin seperti biasa kata orang counternya pulsa udah masuk tpi gak ada sms pulsa masuk saya cek pulsa gak bisa saya coba paketin juga gak bisa jadi sangat tidak nyaman 	negative
pertamakali jaringan smartfren masuk wilayah kab probolinggo tidak pernah ada kendala jaringan dari pertama sllu lancar sudah tidak tau berapa tahun saya menjadi pelanggan stia mulai dari pakai hp smartfren pertama yang jaringan g saya sampai paham betul tapi mulai dari awal tahun sampek saat ini jaringan smart fren mulai parah dari jaringan yang lain betul kata pelanggan yang lain yang sudah ngedumel lebih awal pasal jaringan smart tersebut 	negative
bukannya makin bagus malah stuck 	negative
up kuota malam sama sekali tidak bisa di gunakan mohon perbaikan nya	negative
kami sebagai pelanggan bukan butuh di tingkatkan aplikasi smartfren dll seperti yang di alami kendala saat ini yang katanya meningkatkan fitur layanan aplikasi smartfren nya saya sebagai pelanggan ingin hanya layanan jaringan internetnya di stabilkan perbaiki itu aja cukup	negative
sangat membantu dalam kebutuhan sehari hari dalam menikmati internet jaringan yang bagus semoga ini menjadi nilai tambah bagi perusahaan smartfren kedepannya untuk lebih maju dan semoga lebih banyak lagi paket murah yang ditawarkan smartfren karna ini sangat membantu bagi kalangan menengah kebawah semoga dg layanan yang baik smartfren semakin maju dan sukses selalu amin	positive
ini awalnya saya beli kartu unlimited g dan sya download aplikasinya tertera paket internet sepuasnya trus sya pakai sejam koneksinya mulai lambat sya mengira sinyalnya tp ternyata bukan ini gimana sih kualitas layanan dari smartfrennya gak jelas tertera di paket internet sepuasnya tapi kalau lambat apa gunanya saya harap ditingkatkan lagi kecepatan internetnya dan sinyal trimakasih 	negative
apk yg sangat membantu ayo banyakin promo biar tambah laris 	positive
paketnya padahal masih banyak tpi buat wa nan ngejam trus	positive
terlalu sering update updatenyapun dipaksa karena tidak ada pilihan nanti sementara pas update udah fup jadinya lama banget kenapa ya makin kesini makin jelek aja kualitasnya dan yang parahnya tuh kalo kuota udah mau habis gak bisa isi paket yang sama sehari sebelum paketnya habis mesti nunggu habis dulu baru bisa beli paket yang sama jadi harus modal wifi untuk beli paketnya jangan nyaranin perpanjang otomatis karena banyak apk yang ada diskon cb kalo isi kuota jadi bisa lebih hemat 	negative
sudah bagus sih tapi kalo bisa smartpoint nya bisa pake topup game itu lebih bagus lebih hemat pulsa juga untuk yang lainya kaya jaringan bagus banget di majenang cilacap udah bagus dan paketnya juga murah mantap nih ayo pake smartfren ga bakal nyesel 	positive
mohon bantuannya kenapa udah hari kartu smartfren saya tidak ada sinyal nya padahal kemarin kemarin bagus kenapa hari ini x terus sinyal nya	negative
ini kenapa voucher nya gk bisa di isi malah dapat sms kode voucher tidak sesuai dengan kartu kamu maksudnya apa mau nipu kah kalian 	negative
kurang kenceng kecepatan sinyalnya tapi lumayan bagus	positive
kenapa kuota lokal saya ga bisa di pake padahal kuota lokal sayakan di bekasi dan saya juga di bekasi tetep aja ga bisa di pake aneh banget beda dari yang lain udah jaringan paling lambat tambah lagi ngleg terus hadehh tolong di perbaiki lagi dong biar smartfren lebih bagus lagi dan biar saya ga sia sia udah beli kuotanya	negative
bagus sangat membantu apalagu klw beli paket kuota 	positive
jujur saya tidak bermasalah dengan aplikasi nya aplikasi my smartfren ini sudah bagus hanya perlu di kembangkan saja namun yang menjadi masalah disini adalah kualitas sinyalnya parah bgt lemotnya buat google youtube aja lemot bahkan untuk mengirim pesan line saja perlu menunggu tolong dong di perbaiki dulu kualitas sinyalnya kalo misalnya kualitasnya seperti ini bisa bisa orang orang pada ganti provider loh tolong bgt	negative
jika pengen rame tolong ping untuk game maximal di ms di pisah trafiknya untuk game dan sosmed 	negative
kenapa di daerah brebes tonjong dan sekitarnya smartfren tidak bagus sinyal nya 	negative
tlong perbaiki bug nya sya tdk bsa cek kuota trjadi msalah trss 	positive
saya senang pakai smartfren sinyal bagus semoga terus stabil agar banyak orang pakai kartu smartfren terimakasih 	positive
masih seperti dulu yah menggunakan aplikasi smartfren berat dan lemot tampilannya benar benar kurang fresh sampai sekarang tidak ada perbaikan sama sekali 	positive
untuk internet unlimited nya lumayan tpi speed kurang saya kasih bitang karena saya isi pulsa masa aktif tidak bertambah dan di historys juga tidak ada data nya pembelian pulsa nya dan data yang tampil di aplikasi masih perlu di perbaiki 	neutral
setelah diperbaharui kok malah tambah lelet ya aplikasi nya mau beli paket aja susah 	neutral
aplikasinya terlalu lelet mau beli paket nungguin lama tolong di perbaiki masa sekelas smartfreen apknya gini amat 	neutral
dapet kuota belajar gb yang cuma bisa dipake buat beberapa aplikasi dengan kecepatan yang sangat rendah tapi kuota utama yang kita beli sendiri gabisa dipake tolong diperbaiki kalo gini mending pindah provider masa kita dipaksa buat ngabisin gb dulu kalo speed nya kenceng bisa lah ini lelet gb nya bisa bisa setahun baru habis tolong diperbaiki sangat mengecewakan 	negative
sangat suka hanya saja apk mysmartfren agak lambat y di hape saya apalagi waktu mw buka treasure hunt	positive
sinyal kok dk muncul dari pagi sampai malam gk ad sinyal sama sekali main game juga jumping mulu bonus paket juga sering banyak kartu sampah dan ampas mendingan pakai xl ah biar enak jaringan kuat enak ngegame dan banyak bonus paket berlimpah ap lagi pelanggan baru langsung dapet double kuota dari xl nye ayo beli kartu dan aktifkan kartu xl atau nyesel belakangan xl no di opensignal awords	negative
permisi kepada yang terhormat pihak pengembang mohon agar secepatnya memperbaiki kinerja aplikasinya ya kadang tingkat frame nya suka turun drastis padahal jaringan masih kenceng ini tolong banget soalnya saya pake apk ini untuk mempermudah efisiensi bukan untuk mempersulit hidup terima kasih banyak	negative
jaringannya jelek sekarang ga bisa buat apa apa pindah operator lain aja nyesel dan kenapa pulsa selalu tergolong layanan ga jelas maling itu namanya seenaknya aja potong pulsa lewat layanan sms pada saya g daftar apa apa tau tau muncul notifikasi pesan pulsa di potong lewat layanan sms balikin pulsa saya kok malah kaya maling ga satu dua kali tolong pihak smartfren telusuri oknum yg suka potong pulsa mungkin g cuma saya saja masih bnyak yg lain yg k potong pulsa kecewa 	negative
sinyal masih belum menembus daerah pelosok	positive
kebanyakan ngelag loading terus udh nunggu lama lama masi ngelag gbsa kebuka	negative
setiap jam jaringan selalu hilang dan itu lama meski udah di mode pesawat pun tidak mau muncul jaringan nya tolong lah di atasi ini sangat mengganggu	negative
smartfren smartfren mau lapor ke email lewat aplikasi gak bisa giliran liat yg lain bisa aneh padahal cuma mau lapor saya dpet voucher kuota youtube masih mb tpi gk bisa dipake masa berlaku juga masih lama masa gk bisa trus buat apa ngasih kuota youtube klo gk bisa dipake yg kepake malah kuota utama giliran kuota utama habis gk bisa dipake buat youtube padahal masih ada kuotanya kocak	neutral
untuk paketan kuota nya kemahalan saya kurang suka kalo di bagi waktu nya apalagi kebanyakan kuota nya buat malam hari jadi terbuang percuma mendingan kuota nya full jam tanpa dibagi waktunya 	negative
banyak bonusnya koin bisa ditukar beli kuota internet tapi kelemahan nya satu jaringan lemah sinyal nya suka susah kalau buat internetan	positive
layanan smartfen bagus hemat kuota dan sinyal 	neutral
jujur smartfren makin kesini makin memburuk saja paket data pun naik harganya saya sih tidak masalah harga paket data naik asalkan jaringan sinyalnya harus diperbaikin dulu sebelumnya sinyal tidak pernah hilang sendiri makin kesini ko sering hilang sinyalnya bahkan di daerah tertentu masih dalam satu kota pun sinyal sering hilang maaf jika bintang dan perbaikin dulu baru saya tambahin bintangnya	negative
ihh ga nyangka dah bagus semuanya fitur sederhana menurut saya namun mudah di akses lagi biarpun ponsel sf mungkin udh k o tapi providernya skrng udh jauh skali majunya di banding yang lain slain jaringan yg lbih kuat g mungkin orng jarang ada yang tauu sukses terus ya min	positive
apk terlalu lambat lebih lambat dari siput terutama saat membuka setiap menu saat melakukan pembelian paket data lemot nya minta ampun setiap uldate ga ada perubahan mending di perbaiki sebelum pengguna mysf meng uninstal apk karna tidak terlalu membantu	negative
ini mau sampe kapan ngangguan saya pake smartfren dalam kondisi gini sangat membantu tapi ini udh hari aplikasi call center smartfren sulit di jangkau semua saya mau mengaktifkan paket kembali tapi kalau kondisinya gini bagaimana provider lain jika memang ada ngangguan ga sampe full hari lebih gini jangan mentang ini weekend trs kalian skip untuk qtime inget kalian di bidang jasa tolong kasih solusi terbaiknya daei smartfren bagaimana 	negative
bintang dulu soalnya jaringannya suka eror padahal sinyal full dan di provider yang lain juga lancar mohon diperbaiki secepatnya thks 	neutral
jaringan smartfren masih terbatas tolong jaringannya diperluas lagi apa lagi daerah kaltim khususnya tanks 	positive
halo ada apa dengan jaringannya sudah hari sangat tidak bersahabat untuk mengirim foto di whatsapp pun butuh waktu yang lama untuk terkirim tolonglah smartfren untuk dipercepat jaringannya untuk game ping merah okehlah tapi tolong untuk sosmed janganlah diturunkan kecepatannya ini sangat mengganggu	negative
dulu pernah pake smartfren good good aja makin ke sini jaringannya buruk yt buffer ngga bisa buat game browsing lama muter kota juga susah jaringan kota saya di bantul yogyakarta tetep susah jaringannya meski udah di kota tetep jelek pake unlimited sama yang ngga unlimited sama sama susah jaringan 	negative
tolong perbaiki masalah jaringan nya sekarang ko jadi gini jaringan nya cek pulsa pun tidak bisa dulu sf bagus banget masalah jaringan masalah paketan internet paling murah sekarang ko jadi gini yah 	negative
aplikasi paling lemot yang pernah saya instal agak kecewa sih gaada kemajuan sama sekali dari pihak developer ketika ada keperluan mendadak paling susah ngandelin apk mysf	negative
makin hari makin jelek aja bukannya kendala sinyal atau gmna yaa ini aplikasinya ngebug mulu perbaikan gausah lama lama riweh bener dh bug aplikasi mulu klo bug aplikasi udh diperbaiki baru gua tambahin bintang nya 	negative
bagus tapi kadang kalo login harus bener bener ada kuota klo habis gimana mau beli dari apk nya lain kali bisa di buka offline lebih mantap kayaknya buat sekedar cek kuota nya ajah terimakasih	positive
smartfren makin lama makin gak jelas aku mau buka apk nya suruh update dulu pas mau masuk suruh sign in dulu pas sign in gak bisa bisa jaringan error gtu ini kenapa sih malah bikin emosi aja masak setiap update harus sign in dulu mending klo langsung bisa sign in lah ini gak bisa bisa loh daripada kayak gini mending gak usah buat sekalian nih apk ga guna banget bikin emosi aja	negative
tolonglah jangan suka gangguan tiba tiba terus gw lagi kuliah daring tolong juga perhatikan para penggunanya sekarang kan lagi masa pandemik otomatis semua kegiatan serba online apalagi proses belajar mengajar sangat menghambat sekali sering gangguan terus saya harap kedepannya bisa di optimalkan lagi	negative
pengalaman yang sangat tidak memuaskan beli kuota yg gb tp susah digunakan semua lambatnya minta ampun koneksi provider ini bahkan saya tes pindah lokasi ke kota sebelahpun hasilnya sama lambatnya kapok positifnya sih memang jd irit kuota krn tdk terpakai terimakasih smartfren 	negative
pengguna itu ingin menggunakan fungsinya aplikasi ini sebagai beli paket data informasi terkait nomor sim cs dan kelancaran aplikasi tersebut kalau buka sudah di perintah untuk membuka treasure hunt buat apa pengguna malah terganggu belum lagi selalu muncul pop up tersebut dan bahkan sengaja untuk di close pun susah saran saya buat aplikasinya senyaman mungkin untuk pengguna dengan kualitas jaringan bukan sebaliknya yang bikin pengguna bahkan enggan downloadnya 	negative
please perbaiki aplikasi lelet kali prosesnya buka aj rasanya berat kali padahl dh pakai wifi	negative
saya pelanggan smartfren sudah lama sampai bertahun tahun tapi lama kelamaan kesini nya jaringan busuk sering error lemot sampai sampai hp saya flash ternyata bukan hp saya yang error tapi memang jaringan smartfren yang busuk parah semakin kesini tidak semakin baik tapi semakin mengecewakan kalau tidak ada perbaikan terpaksa saya pakai provieder lain soalnya buat kerja kalau gangguan error terus terusan malah menganggu pekerjaan saya 	negative
maaf sebelumnya ini kenapa ya akhir akhir ini jaringanya jelek banget buat sosmed semua loading aneh juga kenapa kalau kuota ku habis jaringan bagus banget full tapi kenapa kalau kuota ku ada kebalikanya hm padahal dulu mau jaringan full atau enggak koneksi bagus dan lancar banget terimakasih	negative
jaringan nya selalu buruk padahal g biasa di tempat saya lancar makin kesini makin jelek kadang hanya bar kadang dan kadang hilang tolong dong di perbaiki biar semakin banyak yg pake 	negative
semoga kedepannya lebih baik lagi jaringannya di berbagai daerah 	positive
ga salah ratingnya makin lama makin turun setelah tahun lebih pake smartfren bulan ini jaringan internet makin parah super lambat lemot banget hp mau restart berkali kali juga tetap lemot sinyal sering ilang entah kemana siap siap migrasi ke lain dah 	negative
aplikasi terlelet yang pernah ada sumpah ni aplikasi rasanya sampah banget buang buang waktu buat nunggu loading doang	positive
diupdate malah banyak bug	neutral
interface jelek lemot dan memakan terlalu banyak ram isu gak pernah diperbaiki sejak dulu udah gak usah unduh aplikasi nya mending beli lewat atau mending gak usah pakek sf sekalian biar gak stress	negative
jaringanya knp sih dari tadi saya whatsapp saja kirim pesannya ga masuk terus padahal ga kyk gini biasanya mohon jelasin ya	negative
teruntuk developer yang terhormat tolong jaringan di perbaiki jangan bikin pelanggan lari ke kartu yang lain karena jaringan selalu buruk apalagi buat yang suka game sangat sangat buruk jaringannya mengganggu selama bermain game semoga ada perbaikan dari pihak developer nya terima kasih	negative
menurut sy aplikasi my smartfren cukup membantu kemudahan para penggunanya semoga terus berinovasi kedepannya agar aplikasi ini semakin baik 	positive
aplikasi tai beli kuota pembayarannya berhasil pulsa berkurang tapi kuotanya blm masuk sebelumnya tukar poin dgn pulsa internet penukaran berhasil dan poin berkurang tapi pulsa internetnya ga masuk pulsa habis kuota ga dapat poin jg habis tapi ga dapat apa hilang semua heran itu semua yg hilang larinya kemana klo soal lelet jgn ditanya super lelet mending saya hapus aplikasinya dan ganti kartu lain aja 	negative
smartfren kenapa jaringannya akhir akhir ini loading mulu sih sampai berabad abad tolonglah perbaiki jaringannya sampai malas gua pakai hp orang kalo pakai wifi aja bisa mau udh di mode pesawat berapa kali sama aja hmm menyebalkan ini paket unlimited nya juga udh beli yg k sama aja buka aplikasi kayak facebook aja udh ga kuat yg ada loading mulu hmm jangan buat tambah kesel yah sampai jadi esmosi nih perbaiki ok saya tunggu perbaikannya 	negative
banyak kuota yang tidak bisa terpakai padahal masa aktif masih lama 	negative
makin kesini makin kek tai jaringannya trus developer cuman kasih saran coba aktifkan mode pesawat sebentar kak untuk merefresh jaringan ngomong kek gitu terus tapi nggak ada perbaikan kan parah dah lah malaes	negative
sinyal nya buruk sekali padahal rumah deket tower smartfren tapi sinyal nya paling minus daripada sinyal jaringan yang lain untuk pihak smartfren tolong lah untuk perbaiki sinyalnya kalo sinyalnya kek gini terus pelanggan pada pindah semua 	negative
performa aplikasinya lambat	negative
ini tolong di perbaiki lagi saya sudah beli voucher tapi pas sya mau nonton youtube gak bisa ditonton dan juga tiktok saya mohon di perbaiki karena banyak juga yang minta di perbaiki	negative
sinyal oke bagus buat game dll masih dlm percobaan baru hari penggunaan saran saya ada menu tambahkan favorit untuk kuota 	positive
semuanya bagus cuma ada satu yang paling aku gk suka layanan kok bisa aktivasi sendiri tanpa di sadari pulsa terpotong setelah teraktivasi otomatis dari nomer operator dan bukan di sengaja sumgguh sangat di sayangkan 	positive
sinyal di daerah kami masih agak lemah semoga kedepanya makin kuat	positive
aplikasi lemot puarah paket internet mahal kalo gak karena udah didaftarin jadi no wa mending ganti gue 	negative
sebenarnya sinyal lumayan tapi harus di tempat tempat tertentu dan harus di waktu dan di cuaca tertentu untuk mencapai top speed sinyal yang cepat dan kalau saya boleh beri saran sebaiknya perpanjang sedikit batas waktu kouta malam nya biar lebih efektif	neutral
hallo jika di lht dari segi harga dan kepuasan standar sosmed cukup berikut jaringan di daerah rmh saya dan ke gedung lumayan kuat kadang ada gedung tertentu di lantai tertentu yg blm bisa maksimal sering hilang timbul stlh keluar area mungkin ada jaringan yang berefek ke radiasi nya rs deket sktr lab tp tuk ke pemancar yg lain mlh ok tdk ada kendala hny skrg dari segi harga kok variatif mcm contoh tuk unlimit di batasi jls kita booster beli khusus bonus dari g mb g	positive
awal nya aja pakai kartu ini enak bagus cepet internetan nya lama kelamaan malah bikin kesel pakai kartu ini mau buka apa aja lambat nya lama bener buka wa ig youtube lama bener nunggui loading nya padahal menara sutet smartfren nya deket sekitar km tp masih aja internet nya lambat sekali mohon di dengerin keluhan dari pengguna nya jangan suruh kami ngelaporin ke bagian ini itu terima kasih	negative
sinyal smartfren tiap hari tambah jelek buat streaming video loding terus buat wa keseringan pending terus padahal bulan bulan sebelumnya sinyal bagus tapi saya rasa untuk bulan ini sinyal tambah tambah jelek tolong dong diperbaiki kalo buat saya masa aktifnya paketan smartfren jadi hari gak begitu masalah walau sebenarnya masalah sih tapi gak papalah tapi saya disini cuma mau sinyalnya itu bagus bukan tiap hari jelek terus kalo begini terus mending ganti kartu yang lain	negative
kalau di atas langit masih ada bang hotman kalo di atas lemot masih ada smartfren sorry to say nih min sinyal full g lte tapi kecepatan seperti hsdpa kalau begini terus lama tembus rating aplikasi ini semangat terus memperbaiki jaringan yg makin lama makin lemot 	negative
bagus cma lbh murahin lagi paket paket nya biar tambah jos 	positive
kayak maling tiap hari potong pulsa pantura rb katanya klu mau stop ketik tapi tiap kali ketik itu slalu infonya salah sambung masalah mmi kan aneh habis pulsa sy tiap hari dipotong rb ambil pake poin dipotong paket batal tapi poin sy ngak dibalikin klu batal ya balikin 	negative
saya pengguna smartfren udah setaun lebih knp makin kesini sinyalnya tambah parah sering gangguan pula padahal saya dikota besar dulu waktu pertama make enak buat maen game streaming sekarang buat buka fb aja kyak muter kyak keong mohon diperbaikin min klo ga mau pelanggan pada kabur trimakasih wasalam 	negative
kenapa aplikasinya nggak bisa di pake beli paketan ya padahal udah di ristart tapi tetap aja nggak bisa beli di beli lewat wa pun nggak bisa maunya apa	negative
paket sosmed ya gak bisa di pake sama sekali klok emng gak gak guna gosa jual lah	positive
smartfren apa an sihh sinyal makin gajelas aplikasi nya juga gajelas udah pale lebih dari thn malah makin jelek 	negative
apk nya bagus banget cocok untuk pengguna kartu semarfren donlod ya	positive
makin lama makin gjls paket ad mlh ga bisa di pake sia sia beli jaringan ga stabil minus minus minus	negative
senang pakai smarfren sinyalnya bagus daerah kendal dan sekitarnya kalau masuk wilayah kabupaten bandung barat sinyalnya ga ada sama sekali 	neutral
sinyal nya jelek banget padahal sinyal nya bagus	negative
selalu beli paket unlimited gb tapi kenyataannya dipake gb sudah fup diturunin kecepatannya dikira kita ga tau gitu padahal di hp juga ada data penggunaan internet 	negative
sudah hampir lima tahun pake smartfren tapi kok skarang makin susah ya ngaksesnya ngelag parah dan suka keluar sendiri tolong dong solusinya	negative
